unique_customer_identifier,calendar_date,usage_download_mbs,usage_upload_mbs
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-10,24775.818,1129.165
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-01,31894.820,969.639
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-21,13272.751,1688.541
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-20,13577.476,693.984
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-18,20734.944,801.535
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-19,20880.451,1857.451
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-17,8102.017,1293.987
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-16,7788.919,466.046
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-11,13841.184,775.350
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-22,25860.305,823.939
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-23,37164.038,1399.647
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-24,15704.932,1239.197
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-22,29377.736,747.791
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-27,14693.795,1382.955
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-28,20427.392,2100.986
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-24,12698.578,1225.010
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-15,13767.269,584.821
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-16,19704.843,613.742
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-17,17270.426,1827.057
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-20,9536.148,1283.579
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-19,5992.956,1085.862
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-18,18751.619,772.013
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-15,31504.975,1461.588
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-07,4114.554,502.498
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-06,8407.115,371.529
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-03,9659.688,1608.172
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-02,34679.400,1737.520
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-05,7977.209,1275.240
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-04-04,23224.921,691.045
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-26,10465.826,957.899
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-03-21,20924.561,1540.336
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-30,4885.822,683.159
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-07,2567.094,1747.288
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-27,2792.061,445.812
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-28,8452.685,499.697
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-23,4428.479,377.023
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-22,25164.851,912.578
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-26,9997.415,431.408
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-25,6038.236,834.628
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-24,6080.523,917.043
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-09,434.758,462.152
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-08,383.555,282.070
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-18,62.275,194.060
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-19,123.341,759.069
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-30,3402.738,391.713
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-29,2682.483,530.716
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-28,1180.714,663.021
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-21,4681.342,523.304
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-17,1980.236,661.901
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-20,3106.284,710.953
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-15,6441.396,1287.137
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-18,4897.662,603.265
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-16,520.165,1098.857
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-19,2167.593,668.286
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-14,902.099,357.045
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-10,18036.185,730.787
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-04,3447.164,1351.290
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-03,2904.026,1138.404
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-05,2776.795,1427.639
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-06,3705.361,1232.275
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-21,3164.444,882.943
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-03,19113.119,522.015
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-04,15408.576,517.660
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-14,7503.841,372.033
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-11,3412.240,710.701
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-10,5070.837,531.248
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-27,3291.627,393.496
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-07,16719.688,468.330
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-05,10929.835,427.660
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-06,14266.159,475.521
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-01,7211.311,525.913
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-02,3067.328,727.496
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-29,3209.201,949.559
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-21,4725.763,487.684
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-20,3061.483,779.291
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-19,3296.205,411.020
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-18,1175.467,646.756
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-29,3762.904,777.102
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-30,5081.581,522.341
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-31,2535.319,469.534
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-08,10667.357,412.921
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-09,3755.076,435.809
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-02,5337.250,916.503
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-01,6309.804,803.340
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-17,16513.963,896.858
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-18,2198.986,541.972
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-16,2775.973,875.659
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-10,659.446,1377.935
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-09,9547.698,694.101
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-08,8053.852,611.231
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-11,3667.514,804.811
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-12,7494.544,296.481
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-22,598.684,419.712
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-05,5036.315,1100.856
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-06,2205.768,349.913
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-07,6353.720,5566.586
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-04,9636.507,954.008
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-01,3031.072,537.662
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-03,6780.917,1101.894
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-02,8075.988,737.334
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-29,3492.386,389.882
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-31,9790.360,466.601
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-16,4408.010,702.991
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-17,3026.828,482.288
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-15,5849.804,542.355
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-21,144.904,263.947
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-16,258.472,201.360
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-15,326.966,874.690
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-17,150.494,355.492
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-20,7467.379,597.212
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-19,8793.489,1285.561
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-15,3372.522,674.922
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-03,2069.995,667.909
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-17,8546.514,693.790
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-16,4008.841,336.482
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-27,60.967,368.815
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-28,118.969,263.093
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-25,86.487,500.215
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-26,69.433,552.154
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-24,105.946,433.200
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-23,75.899,246.416
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-22,71.943,231.139
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-23,580.427,758.979
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-24,317.988,223.191
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-26,2040.054,855.675
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-14,15253.929,1114.190
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-20,74.518,565.231
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-02,1609.309,399.191
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-01,10730.193,501.042
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-07,23291.705,848.370
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-11,1692.354,1705.978
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-10,2557.320,2076.222
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-12,1766.788,1020.830
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-13,2331.848,669.883
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-14,9627.011,453.605
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-30,5580.331,701.323
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-02,1202.912,827.403
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-01,1347.099,365.451
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-13,7586.578,323.046
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-21,9598.405,739.949
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-16,3957.940,654.234
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-17,3535.924,577.459
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-20,16536.518,529.102
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-19,835.367,391.335
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-18,26158.417,653.756
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-15,594.345,544.602
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-04,3576.671,375.143
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-03,8202.756,502.330
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-05,7365.345,472.194
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-06,10678.300,511.923
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-22,9092.502,658.484
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-23,5286.864,960.400
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-31,9177.277,477.447
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-29,11233.910,500.801
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-30,11386.053,735.172
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-09,13134.280,827.135
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-08,5126.992,526.122
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-14,4207.771,441.213
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-12,15460.570,1032.766
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-13,11219.355,1259.330
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-07,16114.141,880.355
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-06,993.784,512.009
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-01,7528.097,425.336
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-03,6102.870,649.938
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-28,8421.838,424.042
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-25,2049.151,299.611
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-26,3138.896,1121.906
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-27,1639.484,644.186
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-23,3666.394,529.847
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-22,5538.188,399.709
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-24,2829.082,871.529
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-25,7144.343,571.025
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-21,8486.159,613.541
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-20,6869.475,1010.170
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-18,3847.741,440.651
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-19,8448.326,787.313
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-15,12299.317,542.659
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-24,3064.284,358.635
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-26,1048.025,421.596
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-23,1690.022,351.990
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-22,9636.357,379.315
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-02,2985.390,712.184
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-05,9649.132,553.709
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-04,7777.274,1086.921
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-11,12294.245,534.106
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-12,3456.477,406.086
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-08,9287.987,678.597
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-09,20190.386,825.228
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-02-13,4371.673,864.426
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-25,15005.612,1173.105
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-24,9607.995,1041.836
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-26,13082.234,481.762
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-07-25,2175.025,645.504
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-22,634.991,846.529
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-23,1756.738,820.416
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-24,2247.634,464.036
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-28,7191.955,424.350
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-27,2252.735,425.102
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-25,7467.709,1185.368
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-26,1759.570,698.231
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-27,9783.889,768.745
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-03-28,5907.955,376.747
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-04-13,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-04-11,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-04-10,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-04-14,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-06-29,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-07-02,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-08-02,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-07-12,0.000,0.000
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-07-15,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-07-03,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-06,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-05,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-03,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-24,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-22,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-04-25,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-08-08,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-06-22,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-02-05,15229.517,587.075
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-02-07,16275.216,424.411
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-12,17954.950,484.286
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-11,13581.802,406.757
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-15,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-12,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-30,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-15,11409.834,456.184
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-16,46.924,8.380
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-19,9.173,1.290
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-01,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-06,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-04,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-05,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-05-13,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-02,14347.128,549.836
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-03-01,7690.788,284.469
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-07-25,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-08-15,0.000,0.000
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-02-25,21255.805,592.508
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-02-22,60601.083,1332.516
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-08-14,0.000,0.000
