unique_customer_identifier,calendar_date,usage_download_mbs,usage_upload_mbs
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-08,26157.149,574.033
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-09,11977.738,253.475
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-11,13523.404,310.625
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-10,5697.776,155.374
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-13,9943.873,503.800
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-12,15218.243,355.668
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-02,15019.924,315.235
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-01,42650.780,959.321
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-05,20699.008,738.288
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-06,37178.504,1167.878
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-07,25886.202,620.577
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-04,17992.919,475.171
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-03,37867.633,856.745
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-13,31872.285,723.375
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-14,96778.511,2607.393
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-27,18666.408,519.489
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-22,11225.278,587.173
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-23,7980.032,1108.900
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-25,42762.741,1709.510
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-24,21136.954,1596.100
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-26,16362.382,752.396
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-01,33233.228,669.255
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-02,8871.896,180.002
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-03,46184.121,1070.839
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-02,7523.638,970.375
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-01,17671.451,524.735
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-18,15354.470,296.684
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-20,21080.537,1161.879
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-16,13495.134,579.051
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-05,26691.238,686.332
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-04,19577.672,575.463
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-07,38255.740,761.962
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-06,52954.571,1121.534
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-16,19505.025,568.036
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-17,16883.593,778.810
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-18,13983.084,453.517
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-19,14065.401,308.078
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-15,28143.528,762.638
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-06,15167.541,367.187
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-02,28243.628,1029.040
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-07,18624.702,372.657
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-03,10339.627,1897.152
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-21,22242.880,534.434
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-28,15165.110,642.866
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-07,13056.394,510.391
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-12-31,16049.518,750.988
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-09,34023.188,1277.818
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-12,18060.627,419.005
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-01,73054.542,2828.509
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-03,26192.354,682.941
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-04,26812.818,1421.694
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-10-16,24448.995,619.322
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-18,12760.738,346.506
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-19,7145.655,127.558
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-20,0.833,0.594
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-21,1.181,2.107
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-28,11416.810,242.707
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-09-27,30346.835,741.782
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-11-28,34451.622,799.609
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-14,25391.567,687.630
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-17,25745.348,1000.692
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-16,20256.891,708.049
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-08-15,14775.503,342.066
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-22,9244.325,852.609
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-08,11185.296,3096.464
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-10,7964.490,280.797
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-09,10279.821,2385.976
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-24,2991.209,232.211
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-23,31362.534,510.495
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-22,7984.003,288.753
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-02,10032.670,1077.460
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-10,21799.621,1038.985
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-12,16673.944,795.586
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-15,19249.142,1025.542
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-18,37236.133,2836.440
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-16,11655.729,503.461
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-17,32772.960,1280.563
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-19,22659.613,4650.345
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-14,23494.473,1085.941
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-11,14587.688,656.319
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-09,14926.167,592.616
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-08,187.976,69.755
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-28,8884.124,335.857
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-27,25720.987,699.060
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-17,6055.652,749.688
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-18,13775.939,1101.534
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-21,6018.861,253.539
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-24,25465.705,5100.019
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-23,15325.987,725.704
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-22,33740.566,850.378
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-30,28244.791,829.897
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-29,9710.381,3409.351
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-10,21930.582,841.827
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-13,47645.286,1127.120
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-11,18425.504,2400.969
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-12,24572.964,630.309
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-27,2317.637,455.526
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-26,33558.359,2149.965
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-25,10895.823,4292.085
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-29,12368.669,7010.378
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-28,6701.735,363.411
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-22,19466.916,1020.847
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-24,1576.781,907.140
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-23,9222.415,3171.267
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-25,10576.733,1961.834
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-07,12605.685,290.674
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-20,5170.993,3037.408
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-10,19754.326,1813.950
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-09,14331.106,7023.935
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-12,26510.591,2076.106
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-11,12870.752,523.098
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-21,20683.802,2090.515
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-20,209.964,96.467
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-17,8733.247,350.720
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-19,194.395,75.385
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-18,9380.767,2342.448
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-15,38166.757,2378.005
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-12,5687.119,568.763
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-14,4596.129,274.252
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-13,4348.099,146.240
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-11,751.292,83.603
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-14,33768.847,2941.118
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-08,26616.671,2286.783
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-06,10625.306,698.763
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-01,19972.356,416.578
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-06,11365.122,1388.490
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-03,8457.064,547.665
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-02,24887.371,1083.942
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-05,10937.017,1035.630
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2023-01-04,27805.700,2121.004
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-28,18931.196,4471.233
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-01,138.551,53.400
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-02,162.695,53.300
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-05,3502.771,375.088
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-06,3548.794,460.777
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-03,139.423,53.605
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-04,2586.779,300.852
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-31,15880.792,671.369
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-29,7322.153,702.760
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-09,9941.224,434.709
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-26,35558.517,1338.911
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-25,19516.806,1357.715
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-28,28984.655,1303.646
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-27,14352.726,391.092
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-23,4739.017,306.843
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-24,14125.060,822.002
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-24,13994.786,4543.041
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-08,14152.832,5068.229
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-14,11018.253,643.572
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-13,13186.101,1603.445
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-20,16291.200,2731.558
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-19,5681.914,273.155
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-15,14246.163,1935.310
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-16,13975.477,1401.335
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-27,13153.916,1337.316
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-26,21304.958,2836.325
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-30,4841.045,4299.670
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-29,4454.677,2281.963
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-30,6927.756,932.144
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-06,3733.184,361.682
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-03,7682.197,427.758
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-04,9325.969,1769.673
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-05,17110.495,1449.877
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-04,9818.367,463.549
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-03,10444.094,1341.728
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-15,12183.405,504.207
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-16,5152.686,3080.445
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-21,36070.391,2384.540
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-30,28266.344,4239.750
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-31,10031.695,4420.004
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-15,12990.795,3806.847
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-16,18670.055,914.341
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-01,8753.711,355.827
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-05,158.527,70.982
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-07,8762.307,471.502
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-04,177.735,72.394
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-03,2716.769,114.327
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-02,7396.615,755.970
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-07,30298.310,2566.232
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-01,13368.774,2589.849
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-10-13,19050.795,446.700
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-19,24874.620,5045.579
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-18,9190.214,374.338
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-16,15410.507,386.809
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-17,9344.642,745.560
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-20,25461.724,7004.158
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-09-21,12565.273,878.968
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-21,14469.978,420.843
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-19,5591.219,1658.770
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-20,13662.069,362.473
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-18,1329.373,129.329
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-08-17,4782.949,2023.373
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-07,7565.731,324.444
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-01,4186.916,328.689
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-02,15603.934,483.067
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-06,1526.220,96.876
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-12-05,6988.860,169.517
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-23,4785.501,279.288
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-22,11895.830,2611.300
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-25,10226.192,8297.397
e8df2068755772296ec415f9d99c2f5957d0e3a1d630a72ced77e091424e201d,2022-11-26,13158.555,3560.553
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-21,12081.924,287.573
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-20,22.509,24.811
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-19,2111.332,211.196
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-18,4472.715,391.579
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-02,2928.850,100.261
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-01,11575.420,301.768
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-18,10792.306,1290.316
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-16,10505.090,1566.068
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-16,5376.867,343.182
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-17,8218.796,401.519
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-15,12377.310,3474.790
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-23,11467.524,533.587
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-24,3952.625,4190.069
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-26,5320.137,3257.104
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-13,2826.299,1215.101
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-03-22,9583.195,3937.279
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-03-23,5660.703,477.749
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-03-31,5890.807,9274.721
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-03-29,16521.382,552.925
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-03-30,15676.509,359.912
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-21,2189.886,739.043
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-17,9081.931,590.521
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-04-11,11249.686,363.736
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-04-10,15660.925,508.268
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-30,6412.692,198.750
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-06-29,3897.217,208.071
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-01,5144.712,149.782
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-04-05,7936.446,9035.923
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-02,7393.881,264.496
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-04,1425.812,67.620
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-07-07,8079.895,177.733
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-29,16652.711,421.328
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-30,4950.742,95.247
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-31,4144.721,246.695
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-05,6820.789,3714.642
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-06,12490.022,495.801
06c411792157f3df655159cc9bb631d1827e959e3817a88762ab1f9a40e2d6cd,2023-05-07,9868.849,271.144
